log_budget,duration_days,adults,children,is_family,is_couple,is_solo,is_business,log_price,rating,log_review_count,star_rating,quality_score,luxury_score,business_score,family_score,romantic_score,wellness_score,budget_score,distance_from_city_center_km,pool,spa,family_friendly,business_friendly,walkability,shopping,nightlife,waterfront,poi_density,budget_match,family_x_family_score,business_x_business_score,couple_x_romantic_score,solo_x_budget_score,family_x_wellness_score,couple_x_wellness_score,luxury_style_x_luxury_score,semantic_similarity,target,hotel_id,destination_id
12.063050644935151,10.0,3.0,0.0,0.0,0.0,0.0,0.0,7.783640596221253,4.7,10.063861683597258,5.0,0.955,0.949,0.948,0.6,0.635,0.74,0.242,2.67,1.0,1.0,1.0,1.0,0.5,0.0,1.0,0.0,46.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.949,0.4874063234004543,0.43335,3,ffd6861a-bd53-4760-983e-ca81e02190ed
12.063050644935151,10.0,3.0,0.0,0.0,0.0,0.0,0.0,6.220709447280168,4.7,9.704670693212975,4.0,0.81,0.709,0.935,0.04,0.29,0.14,0.47,2.96,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,26.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.709,0.40436134417905883,0.36835000000000007,4,ffd6861a-bd53-4760-983e-ca81e02190ed
12.063050644935151,10.0,3.0,0.0,0.0,0.0,0.0,0.0,6.125886168361387,4.4,8.977525200965243,4.0,0.734,0.653,0.73,0.04,0.26,0.12,0.705,3.25,0.0,0.0,0.0,1.0,0.5,0.0,1.0,0.0,43.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.653,0.43777868097045286,0.34475,5,ffd6861a-bd53-4760-983e-ca81e02190ed
12.063050644935151,10.0,3.0,0.0,0.0,0.0,0.0,0.0,6.172889869070121,4.5,8.867004635333567,4.0,0.751,0.69,0.935,0.04,0.29,0.14,0.47,3.13,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,18.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.69,0.3965282391834877,0.3537,6,ffd6861a-bd53-4760-983e-ca81e02190ed
12.063050644935151,10.0,3.0,0.0,0.0,0.0,0.0,0.0,6.29519219797823,4.4,9.369649154461065,4.0,0.815,0.753,1.0,0.04,0.29,0.14,0.42,6.27,0.0,0.0,0.0,1.0,0.5,0.5,0.0,0.0,14.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.753,0.3225921191128553,0.37595,7,ffd6861a-bd53-4760-983e-ca81e02190ed
12.063050644935151,10.0,3.0,0.0,0.0,0.0,0.0,0.0,6.29519219797823,4.4,9.396653950039674,4.0,0.815,0.753,0.935,0.04,0.29,0.14,0.42,8.9,0.0,0.0,0.0,1.0,1.0,0.5,0.0,0.0,191.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.753,0.3456394811734877,0.37595,8,ffd6861a-bd53-4760-983e-ca81e02190ed
12.063050644935151,10.0,3.0,0.0,0.0,0.0,0.0,0.0,7.756280956721596,4.7,9.19624144759668,5.0,0.938,0.928,0.745,0.7,0.62,0.73,0.26,1.83,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,71.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.928,0.42340983456572723,0.42679999999999996,9,ffd6861a-bd53-4760-983e-ca81e02190ed
12.063050644935151,10.0,3.0,0.0,0.0,0.0,0.0,0.0,6.320588421959424,4.5,9.379576689221482,4.0,0.83,0.775,0.737,0.69,0.555,0.7,0.402,2.75,1.0,1.0,1.0,1.0,0.5,0.0,1.0,0.0,43.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.775,0.40625810740992857,0.38225,10,ffd6861a-bd53-4760-983e-ca81e02190ed
12.063050644935151,10.0,3.0,0.0,0.0,0.0,0.0,0.0,7.783640596221253,4.7,9.170351363759819,5.0,0.969,0.992,0.75,1.0,0.9,0.9,0.2,3.09,1.0,1.0,1.0,1.0,0.5,0.0,0.0,0.0,32.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.992,0.3812282344797802,0.4426,11,ffd6861a-bd53-4760-983e-ca81e02190ed
12.063050644935151,10.0,3.0,0.0,0.0,0.0,0.0,0.0,6.146521958586964,4.3,9.806646201086572,4.0,0.765,0.661,0.73,0.04,0.26,0.12,0.705,2.01,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,67.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.661,0.4288931300796266,0.3521500000000001,12,ffd6861a-bd53-4760-983e-ca81e02190ed
12.063050644935151,10.0,3.0,0.0,0.0,0.0,0.0,0.0,7.697030486636303,4.8,9.861206160279522,4.0,0.89,0.871,1.0,0.59,0.585,0.72,0.318,8.22,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,48.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.871,0.39621920383987835,0.40864999999999996,13,ffd6861a-bd53-4760-983e-ca81e02190ed
12.063050644935151,10.0,3.0,0.0,0.0,0.0,0.0,0.0,6.320588421959424,4.5,9.392161803728454,4.0,0.83,0.775,0.938,0.04,0.305,0.15,0.402,9.12,0.0,0.0,0.0,1.0,0.5,0.0,0.5,0.0,41.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.775,0.43707521889786843,0.38225,14,ffd6861a-bd53-4760-983e-ca81e02190ed
12.063050644935151,10.0,3.0,0.0,0.0,0.0,0.0,0.0,7.783640596221253,4.6,8.80732226751107,5.0,0.915,0.975,1.0,0.05,0.4,0.2,0.2,1.22,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,72.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.975,0.43029712059418795,0.42925,15,ffd6861a-bd53-4760-983e-ca81e02190ed
12.063050644935151,10.0,3.0,0.0,0.0,0.0,0.0,0.0,6.314634412489316,4.6,9.051344640485725,4.0,0.813,0.77,0.938,0.04,0.305,0.15,0.402,2.13,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,58.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.77,0.3962115645509065,0.3781,16,ffd6861a-bd53-4760-983e-ca81e02190ed
12.063050644935151,10.0,3.0,0.0,0.0,0.0,0.0,0.0,6.333705825049111,4.7,9.7611172112444,4.0,0.84,0.779,0.938,0.69,0.555,0.7,0.402,2.38,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,53.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.779,0.39214609635462877,0.38485,17,ffd6861a-bd53-4760-983e-ca81e02190ed
12.063050644935151,10.0,3.0,0.0,0.0,0.0,0.0,0.0,7.679436337196189,4.6,9.161885151706779,4.0,0.873,0.865,0.742,0.04,0.335,0.17,0.318,0.39,0.0,0.0,0.0,1.0,1.0,0.0,0.5,0.0,65.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.865,0.4295280123678988,0.40435,18,ffd6861a-bd53-4760-983e-ca81e02190ed
12.063050644935151,10.0,3.0,0.0,0.0,0.0,0.0,0.0,7.6904689029011255,4.7,9.538420349034803,4.0,0.885,0.869,0.742,0.14,0.335,0.17,0.318,2.76,0.0,0.0,0.0,1.0,0.5,0.0,1.0,0.0,47.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.869,0.4387540137651934,0.40735,19,ffd6861a-bd53-4760-983e-ca81e02190ed
12.063050644935151,10.0,3.0,0.0,0.0,0.0,0.0,0.0,4.4695795316817435,4.1,9.683900170549684,3.0,0.645,0.472,0.715,0.03,0.15,0.06,0.875,5.56,0.0,0.0,0.0,1.0,1.0,0.5,0.5,0.0,65.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.472,0.399666473535775,0.29979999999999996,20,ffd6861a-bd53-4760-983e-ca81e02190ed
11.42013012031552,10.0,1.0,1.0,1.0,0.0,0.0,0.0,7.760381774087405,4.6,10.011579334886969,5.0,0.94,0.927,0.945,0.6,0.62,0.73,0.26,2.51,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,61.0,1.0,0.6,0.0,0.0,0.0,0.73,0.0,0.0,0.1151296594894049,0.5175,1,ffd6861a-bd53-4760-983e-ca81e02190ed
11.42013012031552,10.0,1.0,1.0,1.0,0.0,0.0,0.0,7.5883236773352225,4.6,9.753013439181293,5.0,0.895,0.837,0.74,0.9,0.74,0.86,0.345,6.3,1.0,1.0,1.0,1.0,0.5,0.5,0.0,0.0,15.0,1.0,0.9,0.0,0.0,0.0,0.86,0.0,0.0,0.10318546954622175,0.5880000000000001,2,ffd6861a-bd53-4760-983e-ca81e02190ed
11.42013012031552,10.0,1.0,1.0,1.0,0.0,0.0,0.0,7.783640596221253,4.7,10.063861683597258,5.0,0.955,0.949,0.948,0.6,0.635,0.74,0.242,2.67,1.0,1.0,1.0,1.0,0.5,0.0,1.0,0.0,46.0,1.0,0.6,0.0,0.0,0.0,0.74,0.0,0.0,0.14577150637901293,0.522,3,ffd6861a-bd53-4760-983e-ca81e02190ed
11.42013012031552,10.0,1.0,1.0,1.0,0.0,0.0,0.0,6.220709447280168,4.7,9.704670693212975,4.0,0.81,0.709,0.935,0.04,0.29,0.14,0.47,2.96,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,26.0,1.0,0.04,0.0,0.0,0.0,0.14,0.0,0.0,0.09905438555235895,0.29100000000000004,4,ffd6861a-bd53-4760-983e-ca81e02190ed
11.42013012031552,10.0,1.0,1.0,1.0,0.0,0.0,0.0,6.125886168361387,4.4,8.977525200965243,4.0,0.734,0.653,0.73,0.04,0.26,0.12,0.705,3.25,0.0,0.0,0.0,1.0,0.5,0.0,1.0,0.0,43.0,1.0,0.04,0.0,0.0,0.0,0.12,0.0,0.0,0.15716196098600704,0.27280000000000004,5,ffd6861a-bd53-4760-983e-ca81e02190ed
11.42013012031552,10.0,1.0,1.0,1.0,0.0,0.0,0.0,6.172889869070121,4.5,8.867004635333567,4.0,0.751,0.69,0.935,0.04,0.29,0.14,0.47,3.13,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,18.0,1.0,0.04,0.0,0.0,0.0,0.14,0.0,0.0,0.10194601612850165,0.2792,6,ffd6861a-bd53-4760-983e-ca81e02190ed
11.42013012031552,10.0,1.0,1.0,1.0,0.0,0.0,0.0,6.29519219797823,4.4,9.369649154461065,4.0,0.815,0.753,1.0,0.04,0.29,0.14,0.42,6.27,0.0,0.0,0.0,1.0,0.5,0.5,0.0,0.0,14.0,1.0,0.04,0.0,0.0,0.0,0.14,0.0,0.0,0.06256176205669829,0.29200000000000004,7,ffd6861a-bd53-4760-983e-ca81e02190ed
11.42013012031552,10.0,1.0,1.0,1.0,0.0,0.0,0.0,6.29519219797823,4.4,9.396653950039674,4.0,0.815,0.753,0.935,0.04,0.29,0.14,0.42,8.9,0.0,0.0,0.0,1.0,1.0,0.5,0.0,0.0,191.0,1.0,0.04,0.0,0.0,0.0,0.14,0.0,0.0,0.07277708161898884,0.29200000000000004,8,ffd6861a-bd53-4760-983e-ca81e02190ed
11.42013012031552,10.0,1.0,1.0,1.0,0.0,0.0,0.0,7.756280956721596,4.7,9.19624144759668,5.0,0.938,0.928,0.745,0.7,0.62,0.73,0.26,1.83,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,71.0,1.0,0.7,0.0,0.0,0.0,0.73,0.0,0.0,0.16338109670287346,0.5371,9,ffd6861a-bd53-4760-983e-ca81e02190ed
11.42013012031552,10.0,1.0,1.0,1.0,0.0,0.0,0.0,6.320588421959424,4.5,9.379576689221482,4.0,0.83,0.775,0.737,0.69,0.555,0.7,0.402,2.75,1.0,1.0,1.0,1.0,0.5,0.0,1.0,0.0,43.0,1.0,0.69,0.0,0.0,0.0,0.7,0.0,0.0,0.1005621774717869,0.509,10,ffd6861a-bd53-4760-983e-ca81e02190ed
11.42013012031552,10.0,1.0,1.0,1.0,0.0,0.0,0.0,7.783640596221253,4.7,9.170351363759819,5.0,0.969,0.992,0.75,1.0,0.9,0.9,0.2,3.09,1.0,1.0,1.0,1.0,0.5,0.0,0.0,0.0,32.0,1.0,1.0,0.0,0.0,0.0,0.9,0.0,0.0,0.15359945252492077,0.6288,11,ffd6861a-bd53-4760-983e-ca81e02190ed
11.42013012031552,10.0,1.0,1.0,1.0,0.0,0.0,0.0,6.146521958586964,4.3,9.806646201086572,4.0,0.765,0.661,0.73,0.04,0.26,0.12,0.705,2.01,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,67.0,1.0,0.04,0.0,0.0,0.0,0.12,0.0,0.0,0.14550264758939546,0.279,12,ffd6861a-bd53-4760-983e-ca81e02190ed
11.42013012031552,10.0,1.0,1.0,1.0,0.0,0.0,0.0,7.697030486636303,4.8,9.861206160279522,4.0,0.89,0.871,1.0,0.59,0.585,0.72,0.318,8.22,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,48.0,1.0,0.59,0.0,0.0,0.0,0.72,0.0,0.0,0.12947564202911174,0.504,13,ffd6861a-bd53-4760-983e-ca81e02190ed
11.42013012031552,10.0,1.0,1.0,1.0,0.0,0.0,0.0,6.320588421959424,4.5,9.392161803728454,4.0,0.83,0.775,0.938,0.04,0.305,0.15,0.402,9.12,0.0,0.0,0.0,1.0,0.5,0.0,0.5,0.0,41.0,1.0,0.04,0.0,0.0,0.0,0.15,0.0,0.0,0.14231111756695763,0.2965,14,ffd6861a-bd53-4760-983e-ca81e02190ed
11.42013012031552,10.0,1.0,1.0,1.0,0.0,0.0,0.0,7.783640596221253,4.6,8.80732226751107,5.0,0.915,0.975,1.0,0.05,0.4,0.2,0.2,1.22,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,72.0,1.0,0.05,0.0,0.0,0.0,0.2,0.0,0.0,0.11741694380948142,0.32300000000000006,15,ffd6861a-bd53-4760-983e-ca81e02190ed
11.42013012031552,10.0,1.0,1.0,1.0,0.0,0.0,0.0,6.314634412489316,4.6,9.051344640485725,4.0,0.813,0.77,0.938,0.04,0.305,0.15,0.402,2.13,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,58.0,1.0,0.04,0.0,0.0,0.0,0.15,0.0,0.0,0.13190549956931166,0.2931,16,ffd6861a-bd53-4760-983e-ca81e02190ed
11.42013012031552,10.0,1.0,1.0,1.0,0.0,0.0,0.0,6.333705825049111,4.7,9.7611172112444,4.0,0.84,0.779,0.938,0.69,0.555,0.7,0.402,2.38,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,53.0,1.0,0.69,0.0,0.0,0.0,0.7,0.0,0.0,0.09928572767931465,0.511,17,ffd6861a-bd53-4760-983e-ca81e02190ed
11.42013012031552,10.0,1.0,1.0,1.0,0.0,0.0,0.0,7.679436337196189,4.6,9.161885151706779,4.0,0.873,0.865,0.742,0.04,0.335,0.17,0.318,0.39,0.0,0.0,0.0,1.0,1.0,0.0,0.5,0.0,65.0,1.0,0.04,0.0,0.0,0.0,0.17,0.0,0.0,0.13845866765002984,0.30810000000000004,18,ffd6861a-bd53-4760-983e-ca81e02190ed
11.42013012031552,10.0,1.0,1.0,1.0,0.0,0.0,0.0,7.6904689029011255,4.7,9.538420349034803,4.0,0.885,0.869,0.742,0.14,0.335,0.17,0.318,2.76,0.0,0.0,0.0,1.0,0.5,0.0,1.0,0.0,47.0,1.0,0.14,0.0,0.0,0.0,0.17,0.0,0.0,0.16781253005977237,0.3305,19,ffd6861a-bd53-4760-983e-ca81e02190ed
11.42013012031552,10.0,1.0,1.0,1.0,0.0,0.0,0.0,4.4695795316817435,4.1,9.683900170549684,3.0,0.645,0.472,0.715,0.03,0.15,0.06,0.875,5.56,0.0,0.0,0.0,1.0,1.0,0.5,0.5,0.0,65.0,1.0,0.03,0.0,0.0,0.0,0.06,0.0,0.0,0.100075652579123,0.24400000000000002,20,ffd6861a-bd53-4760-983e-ca81e02190ed
11.582432870728383,6.0,3.0,1.0,0.0,1.0,1.0,0.0,7.760381774087405,4.6,10.011579334886969,5.0,0.94,0.927,0.945,0.6,0.62,0.73,0.26,2.51,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,61.0,1.0,0.0,0.0,0.62,0.26,0.0,0.73,0.0,0.19214311602529005,0.43800000000000006,1,ffd6861a-bd53-4760-983e-ca81e02190ed
11.582432870728383,6.0,3.0,1.0,0.0,1.0,1.0,0.0,7.5883236773352225,4.6,9.753013439181293,5.0,0.895,0.837,0.74,0.9,0.74,0.86,0.345,6.3,1.0,1.0,1.0,1.0,0.5,0.5,0.0,0.0,15.0,1.0,0.0,0.0,0.74,0.345,0.0,0.86,0.0,0.19198889100470848,0.4615,2,ffd6861a-bd53-4760-983e-ca81e02190ed
11.582432870728383,6.0,3.0,1.0,0.0,1.0,1.0,0.0,7.783640596221253,4.7,10.063861683597258,5.0,0.955,0.949,0.948,0.6,0.635,0.74,0.242,2.67,1.0,1.0,1.0,1.0,0.5,0.0,1.0,0.0,46.0,1.0,0.0,0.0,0.635,0.242,0.0,0.74,0.0,0.2383606729106898,0.44220000000000004,3,ffd6861a-bd53-4760-983e-ca81e02190ed
11.582432870728383,6.0,3.0,1.0,0.0,1.0,1.0,0.0,6.220709447280168,4.7,9.704670693212975,4.0,0.81,0.709,0.935,0.04,0.29,0.14,0.47,2.96,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,26.0,1.0,0.0,0.0,0.29,0.47,0.0,0.14,0.0,0.15774607214141403,0.367,4,ffd6861a-bd53-4760-983e-ca81e02190ed
11.582432870728383,6.0,3.0,1.0,0.0,1.0,1.0,0.0,6.125886168361387,4.4,8.977525200965243,4.0,0.734,0.653,0.73,0.04,0.26,0.12,0.705,3.25,0.0,0.0,0.0,1.0,0.5,0.0,1.0,0.0,43.0,1.0,0.0,0.0,0.26,0.705,0.0,0.12,0.0,0.16319622299971412,0.3693000000000001,5,ffd6861a-bd53-4760-983e-ca81e02190ed
11.582432870728383,6.0,3.0,1.0,0.0,1.0,1.0,0.0,6.172889869070121,4.5,8.867004635333567,4.0,0.751,0.69,0.935,0.04,0.29,0.14,0.47,3.13,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,18.0,1.0,0.0,0.0,0.29,0.47,0.0,0.14,0.0,0.13948493533176706,0.35519999999999996,6,ffd6861a-bd53-4760-983e-ca81e02190ed
11.582432870728383,6.0,3.0,1.0,0.0,1.0,1.0,0.0,6.29519219797823,4.4,9.369649154461065,4.0,0.815,0.753,1.0,0.04,0.29,0.14,0.42,6.27,0.0,0.0,0.0,1.0,0.5,0.5,0.0,0.0,14.0,1.0,0.0,0.0,0.29,0.42,0.0,0.14,0.0,0.10789631476054092,0.363,7,ffd6861a-bd53-4760-983e-ca81e02190ed
11.582432870728383,6.0,3.0,1.0,0.0,1.0,1.0,0.0,6.29519219797823,4.4,9.396653950039674,4.0,0.815,0.753,0.935,0.04,0.29,0.14,0.42,8.9,0.0,0.0,0.0,1.0,1.0,0.5,0.0,0.0,191.0,1.0,0.0,0.0,0.29,0.42,0.0,0.14,0.0,0.1090961182727901,0.363,8,ffd6861a-bd53-4760-983e-ca81e02190ed
11.582432870728383,6.0,3.0,1.0,0.0,1.0,1.0,0.0,7.756280956721596,4.7,9.19624144759668,5.0,0.938,0.928,0.745,0.7,0.62,0.73,0.26,1.83,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,71.0,1.0,0.0,0.0,0.62,0.26,0.0,0.73,0.0,0.18922607606867511,0.4376,9,ffd6861a-bd53-4760-983e-ca81e02190ed
11.582432870728383,6.0,3.0,1.0,0.0,1.0,1.0,0.0,6.320588421959424,4.5,9.379576689221482,4.0,0.83,0.775,0.737,0.69,0.555,0.7,0.402,2.75,1.0,1.0,1.0,1.0,0.5,0.0,1.0,0.0,43.0,1.0,0.0,0.0,0.555,0.402,0.0,0.7,0.0,0.1796636343438805,0.4172,10,ffd6861a-bd53-4760-983e-ca81e02190ed
11.582432870728383,6.0,3.0,1.0,0.0,1.0,1.0,0.0,7.783640596221253,4.7,9.170351363759819,5.0,0.969,0.992,0.75,1.0,0.9,0.9,0.2,3.09,1.0,1.0,1.0,1.0,0.5,0.0,0.0,0.0,32.0,1.0,0.0,0.0,0.9,0.2,0.0,0.9,0.0,0.19982956393525145,0.4938,11,ffd6861a-bd53-4760-983e-ca81e02190ed
11.582432870728383,6.0,3.0,1.0,0.0,1.0,1.0,0.0,6.146521958586964,4.3,9.806646201086572,4.0,0.765,0.661,0.73,0.04,0.26,0.12,0.705,2.01,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,67.0,1.0,0.0,0.0,0.26,0.705,0.0,0.12,0.0,0.22120639849918172,0.37550000000000006,12,ffd6861a-bd53-4760-983e-ca81e02190ed
11.582432870728383,6.0,3.0,1.0,0.0,1.0,1.0,0.0,7.697030486636303,4.8,9.861206160279522,4.0,0.89,0.871,1.0,0.59,0.585,0.72,0.318,8.22,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,48.0,1.0,0.0,0.0,0.585,0.318,0.0,0.72,0.0,0.1955233689365218,0.42680000000000007,13,ffd6861a-bd53-4760-983e-ca81e02190ed
11.582432870728383,6.0,3.0,1.0,0.0,1.0,1.0,0.0,6.320588421959424,4.5,9.392161803728454,4.0,0.83,0.775,0.938,0.04,0.305,0.15,0.402,9.12,0.0,0.0,0.0,1.0,0.5,0.0,0.5,0.0,41.0,1.0,0.0,0.0,0.305,0.402,0.0,0.15,0.0,0.16651468708726916,0.36719999999999997,14,ffd6861a-bd53-4760-983e-ca81e02190ed
11.582432870728383,6.0,3.0,1.0,0.0,1.0,1.0,0.0,7.783640596221253,4.6,8.80732226751107,5.0,0.915,0.975,1.0,0.05,0.4,0.2,0.2,1.22,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,72.0,1.0,0.0,0.0,0.4,0.2,0.0,0.2,0.0,0.13881782516024738,0.383,15,ffd6861a-bd53-4760-983e-ca81e02190ed
11.582432870728383,6.0,3.0,1.0,0.0,1.0,1.0,0.0,6.314634412489316,4.6,9.051344640485725,4.0,0.813,0.77,0.938,0.04,0.305,0.15,0.402,2.13,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,58.0,1.0,0.0,0.0,0.305,0.402,0.0,0.15,0.0,0.1307009100955196,0.3638,16,ffd6861a-bd53-4760-983e-ca81e02190ed
11.582432870728383,6.0,3.0,1.0,0.0,1.0,1.0,0.0,6.333705825049111,4.7,9.7611172112444,4.0,0.84,0.779,0.938,0.69,0.555,0.7,0.402,2.38,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,53.0,1.0,0.0,0.0,0.555,0.402,0.0,0.7,0.0,0.19570083475423608,0.4192,17,ffd6861a-bd53-4760-983e-ca81e02190ed
11.582432870728383,6.0,3.0,1.0,0.0,1.0,1.0,0.0,7.679436337196189,4.6,9.161885151706779,4.0,0.873,0.865,0.742,0.04,0.335,0.17,0.318,0.39,0.0,0.0,0.0,1.0,1.0,0.0,0.5,0.0,65.0,1.0,0.0,0.0,0.335,0.318,0.0,0.17,0.0,0.1627150276258808,0.37340000000000007,18,ffd6861a-bd53-4760-983e-ca81e02190ed
11.582432870728383,6.0,3.0,1.0,0.0,1.0,1.0,0.0,7.6904689029011255,4.7,9.538420349034803,4.0,0.885,0.869,0.742,0.14,0.335,0.17,0.318,2.76,0.0,0.0,0.0,1.0,0.5,0.0,1.0,0.0,47.0,1.0,0.0,0.0,0.335,0.318,0.0,0.17,0.0,0.18785578473491418,0.3758,19,ffd6861a-bd53-4760-983e-ca81e02190ed
11.582432870728383,6.0,3.0,1.0,0.0,1.0,1.0,0.0,4.4695795316817435,4.1,9.683900170549684,3.0,0.645,0.472,0.715,0.03,0.15,0.06,0.875,5.56,0.0,0.0,0.0,1.0,1.0,0.5,0.5,0.0,65.0,1.0,0.0,0.0,0.15,0.875,0.0,0.06,0.0,0.11747058842924712,0.34650000000000003,20,ffd6861a-bd53-4760-983e-ca81e02190ed
11.923172454968647,12.0,1.0,0.0,1.0,0.0,0.0,1.0,7.760381774087405,4.6,10.011579334886969,5.0,0.94,0.927,0.945,0.6,0.62,0.73,0.26,2.51,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,61.0,1.0,0.6,0.945,0.0,0.0,0.73,0.0,0.0,0.048741858847999565,0.597,1,ffd6861a-bd53-4760-983e-ca81e02190ed
11.923172454968647,12.0,1.0,0.0,1.0,0.0,0.0,1.0,7.5883236773352225,4.6,9.753013439181293,5.0,0.895,0.837,0.74,0.9,0.74,0.86,0.345,6.3,1.0,1.0,1.0,1.0,0.5,0.5,0.0,0.0,15.0,1.0,0.9,0.74,0.0,0.0,0.86,0.0,0.0,0.059984051270413244,0.607,2,ffd6861a-bd53-4760-983e-ca81e02190ed
11.923172454968647,12.0,1.0,0.0,1.0,0.0,0.0,1.0,7.783640596221253,4.7,10.063861683597258,5.0,0.955,0.949,0.948,0.6,0.635,0.74,0.242,2.67,1.0,1.0,1.0,1.0,0.5,0.0,1.0,0.0,46.0,1.0,0.6,0.948,0.0,0.0,0.74,0.0,0.0,0.09879675897218129,0.6005999999999999,3,ffd6861a-bd53-4760-983e-ca81e02190ed
11.923172454968647,12.0,1.0,0.0,1.0,0.0,0.0,1.0,6.220709447280168,4.7,9.704670693212975,4.0,0.81,0.709,0.935,0.04,0.29,0.14,0.47,2.96,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,26.0,1.0,0.04,0.935,0.0,0.0,0.14,0.0,0.0,0.033962423307528924,0.4570000000000001,4,ffd6861a-bd53-4760-983e-ca81e02190ed
11.923172454968647,12.0,1.0,0.0,1.0,0.0,0.0,1.0,6.125886168361387,4.4,8.977525200965243,4.0,0.734,0.653,0.73,0.04,0.26,0.12,0.705,3.25,0.0,0.0,0.0,1.0,0.5,0.0,1.0,0.0,43.0,1.0,0.04,0.73,0.0,0.0,0.12,0.0,0.0,0.06269143205828179,0.40080000000000005,5,ffd6861a-bd53-4760-983e-ca81e02190ed
11.923172454968647,12.0,1.0,0.0,1.0,0.0,0.0,1.0,6.172889869070121,4.5,8.867004635333567,4.0,0.751,0.69,0.935,0.04,0.29,0.14,0.47,3.13,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,18.0,1.0,0.04,0.935,0.0,0.0,0.14,0.0,0.0,0.041440711833816875,0.44520000000000004,6,ffd6861a-bd53-4760-983e-ca81e02190ed
11.923172454968647,12.0,1.0,0.0,1.0,0.0,0.0,1.0,6.29519219797823,4.4,9.369649154461065,4.0,0.815,0.753,1.0,0.04,0.29,0.14,0.42,6.27,0.0,0.0,0.0,1.0,0.5,0.5,0.0,0.0,14.0,1.0,0.04,1.0,0.0,0.0,0.14,0.0,0.0,0.019821568399203463,0.471,7,ffd6861a-bd53-4760-983e-ca81e02190ed
11.923172454968647,12.0,1.0,0.0,1.0,0.0,0.0,1.0,6.29519219797823,4.4,9.396653950039674,4.0,0.815,0.753,0.935,0.04,0.29,0.14,0.42,8.9,0.0,0.0,0.0,1.0,1.0,0.5,0.0,0.0,191.0,1.0,0.04,0.935,0.0,0.0,0.14,0.0,0.0,0.02525790023476308,0.4580000000000001,8,ffd6861a-bd53-4760-983e-ca81e02190ed
11.923172454968647,12.0,1.0,0.0,1.0,0.0,0.0,1.0,7.756280956721596,4.7,9.19624144759668,5.0,0.938,0.928,0.745,0.7,0.62,0.73,0.26,1.83,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,71.0,1.0,0.7,0.745,0.0,0.0,0.73,0.0,0.0,0.0872794087011036,0.5766,9,ffd6861a-bd53-4760-983e-ca81e02190ed
